sample_ID	PEL	CEU	YRI
IHG_88417_1	0.18163049216004326	0.4431696524597034	0.3751998553802533
PER_97682_1	0.9044352894375585	0.08890907962460286	0.0066556309378386705
PER_97685_1	0.6470567855732254	0.3029643048065033	0.04997890962027123
PER_97687_1	0.44437081700479447	0.4810051098202976	0.07462407317490796
PER_97689_1	0.41461892993516497	0.40536387259888057	0.18001719746595443
PER_97691_1	0.5619204903651998	0.31688014896556493	0.12119936066923537
PER_97701_1	0.732387532921057	0.2506001629165705	0.01701230416237257
PER_97702_1	0.36401472829797343	0.5944218687560314	0.04156340294599508
PER_97705_1	0.743467627460668	0.2412908473687477	0.015241525170584334
PER_97706_1	0.3269571440129064	0.55862048142324	0.11442237456385365
PER_97707_1	0.09100650466278683	0.8931251942747199	0.015868301062493203
PER_97708_1	0.48272292092662444	0.4709947601148339	0.04628231895854169
PER_97712_1	0.8187308636578241	0.17135039978818006	0.009918736553995824
PER_97713_1	0.40579961571508777	0.49034307060703003	0.10385731367788223
PER_97716_1	0.4369479581815641	0.2884404589999534	0.27461158281848247
PER_97717_1	0.6304582244674469	0.344445836562912	0.025095938969641077
PER_97718_1	0.8459842278282302	0.13612507853247086	0.017890693639298894
PER_97719_1	0.8677147383238071	0.12183420109912556	0.01045106057706737
PER_97720_1	0.7690760194317946	0.1887494146758333	0.0421745658923721
PER_97723_1	0.7109299909070721	0.24671176528349303	0.042358243809434835
PER_97723_100	0.8307236058317061	0.15805365408086913	0.011222740087424753
PER_97724_1	0.8040873401076313	0.1831032058280416	0.012809454064327142
PER_97725_1	0.7152736800964234	0.2672185305276311	0.017507789375945406
PER_97726_1	0.8377638829731022	0.14765259363928598	0.01458352338761176
PER_97730_1	0.7511766806077798	0.15767371756749277	0.09114960182472752
PER_97732_1	0.8246241699493637	0.16624696660468372	0.009128863445952564
PER_97733_1	0.7090812117039285	0.2623059365709249	0.02861285172514661
PER_97735_1	0.7364470923082501	0.245419890815188	0.01813301687656186
PER_97736_1	0.7616436767118981	0.18271591445602628	0.05564040883207554
PER_97737_1	0.6595365613248758	0.26940614935859825	0.07105728931652588
PER_97738_1	0.5112878370380101	0.4525244520017409	0.03618771096024905
PER_97738_100	0.5063122106524418	0.43163123409753756	0.06205655525002068
PER_97739_1	0.7860912913441442	0.15756223339443887	0.05634647526141684
PER_97740_1	0.8971778504174012	0.09536922616177411	0.007452923420824753
PER_97741_1	0.9126613117274254	0.07915860159104947	0.008180086681525202
PER_97742_1	0.7906267875048436	0.19712034058414868	0.012252871911007759
PER_97744_1	0.897577851501275	0.09479316008469184	0.007628988414033122
